term_id	term	meeting	date	time	type	mp_id	moderator	fullname	firstname	lastname	title	party	party_short	dob	gender	nationality	residence	district	email	personal_web	mp_web	difterm	transcript_link	speech	lem	agenda
207	1	1	19941103			173	0	Ftáčnik, Milan	Milan	Ftáčnik	doc. RNDr., CSc.	Spoločná voľba - Strana demokratickej ľavice, Sociálnodemokratická strana Slovenska, Strana zelených na Slovensku, Hnutie poľnohospodárov Slovenskej republiky	SV	19561030	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=173&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Pán predseda, ďakujem za slovo. Chcem len pripomenúť, že je to návrh pani poslankyne Keltošovej, aby poslanec uvedený pod číslom 14 bol vyradený z tejto komisie. O tom tiež treba hlasovať. Vy ste to interpretovali tak, ako keby to už bolo skutkom. Ono to nie je skutkom, v tlači 9 je uvedený, a pani poslankyňa ten návrh predniesla v inom bode, ale treba o tom rozhodnúť teraz, pretože sme vtedy o ňom nerozhodli. Takže, aby sme si tú procedúru zopakovali.	pán predseda, ďakovať za slovo. chcieť len pripomenúť, že byť to návrh pani poslankyňa Keltošová, aby poslanec uvedený pod číslo 14 byť vyradený z táto komisie. o to tiež treba hlasovať. vy byť to interpretovať tak, ako keby to už byť skutky. ja to nie byť skutok, v tlači 9 byť uvedený, a pani poslankyňať ten návrh predniesť v iný bod, ale treba o to rozhodnúť teraz, pretože byť vtedy o on rozhosť. takže, aby byť si tá procedúra zopakovať.	-
208	1	1	19941103			45	1	Gašparovič, Ivan	Ivan	Gašparovič	doc. JUDr., CSc.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19410327	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=45&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Ak už nemá nikto žiadne pripomienky, pristúpime k hlasovaniu o návrhu na voľbu overovateľov Národnej rady Slovenskej republiky s tým, že budeme o nich hlasovať an blok so zmenami, že za pána Hrušovského budeme hlasovať o pánu Miklušičákovi, miesto pána poslanca Figeľa budeme hlasovať o pani Sabolovej a miesto pani Ďurišinovej budeme hlasovať o pánu Jurišovi s tým, že pána poslanca Vavríka navrhujeme vyčiarknuť. Budeme hlasovať s týmito zmenami an blok o ostatných poslancoch, ktorí tam zostali. To je predsa logické. Pán Čarnogurský.	ak už mať nikto žiaden pripomienka, pristúpiť k hlasovanie o návrh na voľba overovateľ národný rada slovenský republika s to, že byť o ona hlasovať na blka s zmena, že za pán Hrušovský byť hlasovať o pán Miklušičáko, miesto pán poslanec Figeľ byť hlasovať o pani Sabolová a miesto pani Ďurišinová byť hlasovať o pán Juriš s to, že pán poslanec Vavrík navrhovať vyčiarknuť. byť hlasovať z táto zmena na blka o ostatný poslanec, ktorý tam zostať. to byť predsa logický. pán Čarnogurský.	-
209	1	1	19941103			482	0	Čarnogurský, Ján	Ján	Čarnogurský	JUDr.	Kresťanskodemokratické hnutie	KDH	19440101	0	slovenská	NA	NA	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=482&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Pán predseda, podávam procedurálny návrh, aby sa o vylúčení pána Vavríka hlasovalo osobitne.	pán predseda, podávať procedurálny návrh, aby sa o vylúčenie pán Vavrík hlasovať osobitne.	-
210	1	1	19941103			45	1	Gašparovič, Ivan	Ivan	Gašparovič	doc. JUDr., CSc.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19410327	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=45&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Môže sa aj to. Hlasujeme s týmito zmenami, ktoré nahlásili páni poslanci, o ostatných an blok s tým, že najskôr dám hlasovať o vyčiarknutí pána Vavríka z tohto zoznamu. Pán Bajan.	môcť sa aj to. Hlasovať z táto zmena, ktorý nahlásiť pán poslanec, o ostatný an blka s to, že najskôr dať hlasovať o vyčiarknutý pán Vavrík z tento zoznam. pán Bajan.	-
211	1	1	19941103			9	0	Bajan, Vladimír	Vladimír	Bajan	Ing.	Demokratická únia Slovenska	DUS	19600924	0	slovenská	Bratislava	Bratislavský	bajavlad@nrsr.sk	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=9&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Klub poslancov Demokratickej únie navrhuje miesto pána Vavríka pána Vaškoviča. V prípade, že neprejde hlasovanie o znížení počtu.	klub poslanec demokratický únia navrhovať miesto pán Vavrík pán Vaškovič. v prípad, že prejsť hlasovanie o znížený počet.	-
212	1	1	19941103			45	1	Gašparovič, Ivan	Ivan	Gašparovič	doc. JUDr., CSc.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19410327	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=45&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Dobre, takže urobíme to teraz úplne inak, keďže sa to skomplikovalo. Ideme hlasovať o zmenách, ktoré navrhli páni poslanci. Teda hlasujeme o zmene za pána Hrušovského, pána Miklušičáka, za pána Figeľa pani Sabolovú, za pani Ďurišinovú pána Juriša. O týchto zmenách ideme hlasovať. Prosím, prezentujme sa a budeme hlasovať o týchto zmenách, kto je za také zmeny, kto je proti. /Hlasovanie./ Prezentovalo sa 142 poslancov. Za návrh hlasovalo 116 poslancov. Proti návrhu hlasovalo 5 poslancov. Hlasovania sa zdržalo 19 poslancov. Nehlasovali 2 poslanci. Takže sme tieto návrhy akceptovali. Ďalším hlasovaním bude návrh pána poslanca Ftáčnika nadväzujúci na pani poslankyňu Keltošovú s tým, že pani poslankyňa Keltošová navrhla vyčiarknuť z tohto zoznamu pána Vavríka. Povedal som - nadväzujúci na návrh pani poslankyne Keltošovej. Pani poslankyňa Keltošová.	dobre, takže urobiť to teraz úplne inak, keďže sa to skomplikovať. ísť hlasovať o zmena, ktorý navrhnúť pán poslanec. teda hlasovať o zmena za pán Hrušovský, pán Miklušičák, za pán Figeľ pani Sabolový, za pani Ďurišinový pán Juriš. o toto zmena ísť hlasovať. prosiť, prezentovať sa a byť hlasovať o táto zmena, kto byť za taký zmena, kto byť prot. /Hlasovanie./ Prezentovať sa 142 poslanec. za návrh hlasovať 116 poslanec. proti návrh hlasovať 5 poslanec. Hlasovanie sa zdržať 19 poslanec. Nehlasovať 2 poslanec. takže byť táto návrh akceptovať. ďalší hlasovanie byť návrh pán poslanec Ftáčnika nadväzujúci na pani poslankyňa Keltošová s to, že pani poslankyňa Keltošová navrhnúť vyčiarknuť z toto zoznam pán Vavrík. povedať byť- nadväzujúci na návrh pani poslankyne Keltošová. pani poslankyňať Keltošová.	-
213	1	1	19941103			68	0	Keltošová, Oľga	Oľga	Keltošová	Mgr.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19430227	1	slovenská	Bratislava	Bratislavský	keltolga@nrsr.sk	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=68&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Vážený pán predseda, dala som návrh v súlade so všeobecnou dohodou, že tento návrh na voľbu overovateľov bol odsúhlasený politickými stranami na počet 17. To znamená, že ani prípadná výmena pána Vavríka za iného poslanca nie je prijateľná. Bolo odsúhlasených 17 poslancov.	Vážený pán predseda, dať byť návrh v súlad s všeobecný dohoda, že tento návrh na voľba overovateľ byť odsúhlasený politický strana na počet 17. to znamenať, že ani prípadný výmena pán Vavrík za iný poslanec nie byť prijateľný. byť odsúhlasený 17 poslanec.	-
214	1	1	19941103			45	1	Gašparovič, Ivan	Ivan	Gašparovič	doc. JUDr., CSc.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19410327	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=45&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Pani poslankyňa, dal som teraz hlasovať o tom, aby pán Vavrík nebol v tejto komisii. Budeme hlasovať o tom, a potom musím dať hlasovať o ďalšom návrhu pána poslanca Bajana, aby tam bol pán Vaškovič. To je logické. Pán poslanec Bajan.	pani poslankyňa, dať byť teraz hlasovať o to, aby pán Vavrík byť v táto komisia. byť hlasovať o to, a potom musieť dať hlasovať o ďalší návrh pán poslanec Bajana, aby tam byť pán Vaškovič. to byť logický. pán poslanec Bajan.	-
215	1	1	19941103			167	0	Černák, Ľudovít	Ľudovít	Černák	Ing., CSc.	Demokratická únia Slovenska	DUS	19511012	0	slovenská	Kremnica	Banskobystrický	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=167&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Vážený pán predseda, chcem sa len spýtať, kto formuloval návrh na vyradenie pána poslanca Vavríka, pretože v tomto bode tento návrh nezaznel. Pán poslanec Ftáčnik mal síce faktickú poznámku, ale návrh neformuloval. Ďakujem.	Vážený pán predseda, chcieť sa len spýtať, kto formulovať návrh na vyradenie pán poslanec Vavrík, pretože v toto bod tento návrh zaznieť. pán poslanec Ftáčnik mať síce faktický poznámka, ale návrh formulovať. ďakovať.	-
216	1	1	19941103			45	1	Gašparovič, Ivan	Ivan	Gašparovič	doc. JUDr., CSc.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19410327	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=45&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Pán poslanec, navrhovali sme členov komisie poslancov na zisťovanie výsledkov hlasovania s tým, že sme povedali, že všetci títo členovia budú potom zvolení za overovateľov. Pri volení tejto komisie došlo k návrhu, aby do tejto komisie nebol zvolený pán Vavrík, a to sa aj stalo. Povedal som, že túto komisiu, bez pána Vavríka, budeme voliť za overovateľov. Nato pán poslanec Ftáčnik povedal, že keďže v tlači číslo 9 je pán Vavrík ešte zapísaný, musíme hlasovať o tom, aby bol z tlače číslo 9 vyčiarknutý. O tom budeme hlasovať teraz a potom budeme hlasovať o návrhu pána Bajana, ktorý hovorí, aby miesto pána Vavríka bol zvolený pán Vaškovič. To je jasné a je to logický postup. Prosím, budeme hlasovať. Pán Hrnko.	pán poslanec, navrhovať byť člen komisie poslanec na zisťovanie výsledok hlasovanie s to, že byť povedať, že všetok tento člen byť potom zvolený za overovateľ. pri volenie táto komisie dôjsť k návrh, aby do táto komisie byť zvolený pán Vavrík, a to sa aj stať. povedať byť, že táto komisia, bez pán Vavrík, byť voliť za overovateľ. nato pán poslanec Ftáčnik povedať, že keďže v tlač číslo 9 byť pán Vavrík ešte zapísaný, musieť hlasovať o to, aby byť z tlač číslo 9 vyčiarknutý. o to byť hlasovať teraz a potom byť hlasovať o návrh pán Bajana, ktorý hovoriť, aby miesto pán Vavrík byť zvolený pán Vaškovič. to byť jasný a byť to logický postup. prosiť, byť hlasovať. pán Hrnko.	-
217	1	1	19941103			382	0	Hrnko, Anton	Anton	Hrnko	PhDr., CSc.	Demokratická únia Slovenska	DUS	19550131	0	slovenská	Stupava	Bratislavský	anton_hrnko@nrsr.sk	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=382&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Pán predseda, dnes som to už povedal, skutočne, ak som dobre informovaný, na politickom grémiu sa dohodlo, že za každý klub budú dvaja overovatelia. Keď chcete zbaviť práce jedného člena Demokratickej únie, teda klubu Demokratickej únie, ďakujeme vám za to, že nás nebudete obťažovať.	pán predsedať, dnes byť to už povedať, skutočne, ak byť dobre informovaný, na politický grémia sa dohodnúť, že za každý klub byť dva overovateľ. keď chcieť zbaviť práca jeden člen demokratický únia, teda klub demokratický únia, ďakovať vy za to, že my byť obťažovať.	-
218	1	1	19941103			45	1	Gašparovič, Ivan	Ivan	Gašparovič	doc. JUDr., CSc.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19410327	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=45&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Pán poslanec Delinga.	pán poslanec Delinga.	-
219	1	1	19941103			28	0	Delinga, Pavel	Pavel	Delinga	Ing., CSc.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19390123	0	slovenská	Bratislava	Bratislavský	delipave@nrsr.sk	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=28&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Vážený pán predseda, chcel by som pripomenúť, že v bode číslo 8, keď sme schvaľovali počet podpredsedov Národnej rady Slovenskej republiky, sme odhlasovali aj počet overovateľov na počet číslo 17.	Vážený pán predseda, chcieť by byť pripomenúť, že v bod číslo 8, keď byť schvaľovať počet podpredsed národný rada slovenský republika, byť odhlasovať aj počet overovateľ na počet číslo 17.	-
221	1	1	19941103			92	0	Mikloško, František	František	Mikloško	RNDr.	Kresťanskodemokratické hnutie	KDH	19470602	0	slovenská	Bratislava	Bratislavský	frantisek_miklosko@nrsr.sk	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=92&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Pán predseda, v prípade našich náhradníkov všetci zostávajú na tých miestach, kde boli ich predchodcovia, s jednou výnimkou - pána poslanca Habovštiaka navrhujeme do poľnohospodárskeho výboru. Prosím, aby ste si to zaznamenali - poslanec Habovštiak za KDH do poľnohospodárskeho výboru. Nastúpil ako náhradník, ale tak či onak do tohto výboru sme doteraz nikoho nenominovali.	pán predseda, v prípad náš náhradník všetok zostávať na to miesto, kde byť ich predchodc, s jeden výnimka- pán poslanec Habovštiak navrhovať do poľnohospodársky výbor. prosiť, aby byť si to zaznamenať- poslanec Habovštiak za kdh do poľnohospodársky výbor. nastúpiť ako náhradník, ale tak či onak do tento výbor byť doteraz nikto nominovať.	-
222	1	1	19941103			45	1	Gašparovič, Ivan	Ivan	Gašparovič	doc. JUDr., CSc.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19410327	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=45&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Za koho nastúpil pán Habovštiak?	za kto nastúpiť pán Habovštiak?	-
223	1	1	19941103			92	0	Mikloško, František	František	Mikloško	RNDr.	Kresťanskodemokratické hnutie	KDH	19470602	0	slovenská	Bratislava	Bratislavský	frantisek_miklosko@nrsr.sk	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=92&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Za poslanca Romana.	za poslanec Roman.	-
224	1	1	19941103			45	1	Gašparovič, Ivan	Ivan	Gašparovič	doc. JUDr., CSc.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19410327	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=45&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Pán poslanec nastupuje miesto pána poslanca Ľuba Romana, ktorého ste pôvodne navrhli do výboru pre vzdelanie, vedu, kultúru a šport. To znamená, že z tohto výboru ho mám vyčiarknuť?	pán poslanec nastupovať miesto pán poslanec Ľuba Roman, ktorý byť pôvodne navrhnúť do výbor pre vzdelanie, veda, kultúra a šport. to znamenať, že z toto výbor on mať vyčiarknuť?	-
225	1	1	19941103			92	0	Mikloško, František	František	Mikloško	RNDr.	Kresťanskodemokratické hnutie	KDH	19470602	0	slovenská	Bratislava	Bratislavský	frantisek_miklosko@nrsr.sk	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=92&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Nemusíte ho vyčiarknuť, pretože on tam je a v tejto chvíli tam nie je, pretože jeho mandát spočíva, ale navrhujeme náhradníka Habovštiaka do poľnohospodárskeho výboru. V tomto výbore KDH aj tak nemá žiadneho poslanca.	musieť on vyčiarknuť, pretože on tam byť a v táto chvíľa tam nie byť, pretože jeho mandát spočív, ale navrhovať náhradník Habovštiak do poľnohospodársky výbor. v toto výbor kdh aj tak mať žiadny poslanec.	-
226	1	1	19941103			45	1	Gašparovič, Ivan	Ivan	Gašparovič	doc. JUDr., CSc.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19410327	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=45&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Poslanec Habovštiak do poľnohospodárskeho výboru. Dobre. To je jedna zmena. Budeme teraz postupne hlasovať o jednotlivých výboroch. Ešte pán Duka-Zólyomi.	poslanec Habovštiak do poľnohospodársky výbor. dobre. to byť jeden zmena. byť teraz postupne hlasovať o jednotlivý výbor. ešte pán Duka-Zólyi.	-
227	1	1	19941103			32	0	Duka-Zólyomi, Árpád	Árpád	Duka-Zólyomi	Ing.	Magyar Koalíció – Maďarská koalícia, Magyar Kereszténydemokrata Mozgalom – Maďarské kresťanskodemokratické hnutie, Együttélés – Spolužitie, Magyar Polgári Párt – Maďarská občianska strana	MK	19410508	0	maďarská	Bratislava	Bratislavský	arpad_duka@nrsr.sk	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=32&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Ďakujem, pán predseda. Pán predseda, Maďarská koalícia navrhuje nasledovnú zmenu: Navrhujeme z Výboru Národnej rady Slovenskej republiky pre zdravotníctvo a sociálne veci László Kötelesa preradiť do Výboru Národnej rady Slovenskej republiky pre životné prostredie a ochranu prírody. To znamená na tretej strane z výboru pod číslom 7 vyčiarknuť pána Kötelesa a zapísať ho do výboru na piatej strane - pre životné prostredie a ochranu prírody. Ďakujem.	ďakovať, pán predseda. pán predseda, Maďarský koalícia navrhovať nasledovný zmena: Navrhovať z Výbor národný rada slovenský republika pre zdravotníctvo a sociálny vec lászló Köteles preradiť do Výbor národný rada slovenský republika pre životný prostredia a ochrana príroda. to znamenať na tretí strana z výbor pod číslo 7 vyčiarknuť pán Köteles a zapísať on do výbor na piaty strana- pre životný prostredia a ochrana príroda. ďakovať.	-
228	1	1	19941103			45	1	Gašparovič, Ivan	Ivan	Gašparovič	doc. JUDr., CSc.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19410327	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=45&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Dobre. Takže, pán Köteles by mal ísť do životného prostredia. Budeme hlasovať najskôr o ústavnoprávnom výbore. Do ústavnoprávneho výboru v tlači číslo 10 sú navrhnutí páni poslanci Brňák, Cuper, Macuška, Mečiar, Mikulka, Sečánsky, Tkáč, Tóthová, Fico, Benčík, Kvarda, pán poslanec Šimko, Hrušovský, Langoš, Moravčík, Kolník, Kunc. Pani poslankyňa Keltošová sa hlási s faktickou poznámkou.	dobre. takže, pán Köteles by mať ísť do životný prostredie. byť hlasovať skoro o ústavnoprávný výbor. do ústavnoprávny výbor v tlač číslo 10 byť navrhnutý pán poslanec Brňák, Cuper, Macuška, mečiar, Mikulka, Sečánsky, Tkáč, Tóthová, Fico, Benčík, Kvard, pán poslanec Šimko, Hrušovský, Langoš, Moravčík, Kolník, Kunc. pani poslankyňa Keltošový sa hlási s faktický poznámka.	-
229	1	1	19941103			68	0	Keltošová, Oľga	Oľga	Keltošová	Mgr.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19430227	1	slovenská	Bratislava	Bratislavský	keltolga@nrsr.sk	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=68&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Vážený pán predseda, vážené kolegyne, kolegovia, dovoľte, aby som predniesla pozmeňovací návrh podľa dohody vedení politických strán. Ústavnoprávny výbor by mal mať 15 členov, preto navrhujem pod číslom 14 pána poslanca Langoša, pod číslom pána poslanca Moravčíka vyčiarknuť z tohto výboru a preradiť ich do výboru pre životné prostredie. /Smiech v sále a potlesk./	Vážený pán predseda, vážený kolegyňa, kolega, dovoliť, aby byť predniesť pozmeňovací návrh podľa dohoda vedenie politický strana. Ústavnoprávny výbor by mať mať 15 člen, preto navrhovať pod číslo 14 pán poslanec Langoš, pod číslo pán poslanec Moravčík vyčiarknuť z toto výbor a preradiť ona do výbor pre životný prostredie. /Smiech v sála a potlesk./	-
230	1	1	19941103			45	1	Gašparovič, Ivan	Ivan	Gašparovič	doc. JUDr., CSc.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19410327	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=45&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Kľud, páni poslanci. Najskôr budeme hlasovať. Páni poslanci, kľud. Najskôr by sme mali hlasovať o návrhu pána poslanca Miklošku s tým, že pán poslanec Habovštiak by mal ísť do pôdohospodárskeho výboru a potom pán Duka-Zólyomi navrhuje pána Kötelesa do výboru pre životné prostredie. Mali by sme hlasovať jednotlivo najskôr po výboroch. Toto je už preradenie z jedného výboru do druhého, ale prosím, ak ste dali tieto návrhy, budeme o nich hlasovať a potom budeme hlasovať o návrhu pani Keltošovej, hoci sa to bude teraz trochu miešať. Pán poslanec Bajan.	Kľud, pániť poslanec. najskôr byť hlasovať. pán poslanec, kľud. najskôr by byť mať hlasovať o návrh pán poslanec Mikloško s to, že pán poslanec Habovštiak by mať ísť do pôdohospodársky výbor a potom pán Duka-Zólyo navrhovať pán Köteles do výbor pre životný prostredie. mať by byť hlasovať jednotlivo skoro po výbor. toto byť už preradenie z jeden výbor do druhý, ale prosiť, ak byť dať táto návrh, byť o ona hlasovať a potom byť hlasovať o návrh pani Keltošová, hoci sa to byť teraz trochu miešať. pán poslanec Bajan.	-
231	1	1	19941103			9	0	Bajan, Vladimír	Vladimír	Bajan	Ing.	Demokratická únia Slovenska	DUS	19600924	0	slovenská	Bratislava	Bratislavský	bajavlad@nrsr.sk	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=9&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Vážený pán predseda, vzhľadom až na dojemnú starostlivosť pani Keltošovej klub Demokratickej únie sa nezúčastní na tomto hlasovaní. Ďakujem.	Vážený pán predseda, vzhľad až na dojemný starostlivosť pani Keltošový klub demokratický únia sa zúčastniť na toto hlasovanie. ďakovať.	-
232	1	1	19941103			45	1	Gašparovič, Ivan	Ivan	Gašparovič	doc. JUDr., CSc.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19410327	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=45&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Pán poslanec Fogaš.	pán poslanec Fogaš.	-
233	1	1	19941103			172	0	Fogaš, Ľubomír	Ľubomír	Fogaš	doc. JUDr., CSc.	Spoločná voľba - Strana demokratickej ľavice, Sociálnodemokratická strana Slovenska, Strana zelených na Slovensku, Hnutie poľnohospodárov Slovenskej republiky	SV	19501212	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=172&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	Ďakujem za slovo. Pán predseda, chcem sa spýtať, aké politické grémiá dohodli presné počty členov výboru, lebo už to tu odznelo tretíkrát a ja o tom nič neviem, myslím, že náš klub tiež nie, že by bolo dohodnuté, že ústavnoprávny výbor má mať 15 členov. Taký návrh existoval, ale pokiaľ viem, nebol nikde schválený.	ďakovať za slovo. pán predseda, chcieť sa spýtať, aký politický grémium dohodnúť presný počet člen výbor, lebo už to tu odznieť tretíkrát a ja o to nič vedieť, myslieť, že náš klub tiež nie, že by byť dohodnutý, že ústavnoprávny výbor mať mať 15 člen. taký návrh existovať, ale pokiaľ vedieť, byť nikde schválený.	-
234	1	1	19941103			45	1	Gašparovič, Ivan	Ivan	Gašparovič	doc. JUDr., CSc.	Koalícia Hnutie za demokratické Slovensko a Roľnícka strana Slovenska	HZDS-RSS	19410327	0	slovenská	Bratislava	Bratislavský	NA	NA	https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=45&CisObdobia=1	0	https://www.nrsr.sk/dl/Browser/Document?documentId=65799	V politickom grémiu, ktoré som zvolal, boli dohodnuté určité počty poslancov v jednotlivých výboroch na základe návrhov jednotlivých výborov, čo politické grémium, samozrejme, zmeniť nemôže, pretože predseda Národnej rady zostavuje tieto výbory na základe návrhov jednotlivých politických strán. To znamená, že tieto počty nie sú zhodné s počtami, ktoré sme dohodli na poslednom stretnutí. Takže budeme teraz hlasovať. Pán poslanec Fogaš.	v politický grémia, ktorý byť zvolať, byť dohodnutý určitý počet poslanec v jednotlivý výbor na základ návrh jednotlivý výbor, čo politický grémium, samozrejme, zmeniť môcť, pretože predseda Národná rady zostavovať toto výbor na základ návrh jednotlivý politický strana. to znamenať, že táto počet nie byť zhodný s počet, ktorý byť dohodnúť na posledný stretnutie. takže byť teraz hlasovať. pán poslanec Fogaš.	-
